Atom_Index,Y_Position_px,X_Position_px,Defect_Class
695,382.0,53.0,1.0
697,179.0,191.0,1.0
698,258.0,192.0,1.0
699,22.0,126.0,4.0
700,267.0,215.0,1.0
701,347.0,192.0,3.0
702,260.0,335.0,3.0
703,326.0,51.0,2.0
704,351.0,58.0,1.0
706,143.0,164.0,3.0
707,357.0,211.0,1.0
708,21.0,322.0,6.0
710,203.0,194.0,1.0
712,338.0,14.0,3.0
713,276.0,367.0,6.0
714,137.0,175.0,1.0
715,78.0,445.0,1.0
716,50.0,233.0,1.0
717,21.0,395.0,1.0
718,365.0,222.0,1.0
719,29.0,265.0,1.0
720,389.0,180.0,1.0
721,263.0,260.0,1.0
722,424.0,12.0,1.0
723,117.0,406.0,3.0
724,277.0,347.0,3.0
725,320.0,148.0,1.0
726,32.0,221.0,1.0
727,244.0,56.0,1.0
729,323.0,475.0,3.0
730,291.0,165.0,1.0
731,51.0,463.0,1.0
733,400.0,148.0,1.0
734,212.0,30.0,1.0
735,278.0,184.0,1.0
736,387.0,299.0,1.0
738,243.0,327.0,1.0
739,56.0,130.0,4.0
740,193.0,38.0,6.0
741,374.0,275.0,3.0
742,177.0,446.0,1.0
743,455.0,55.0,6.0
744,498.0,16.0,2.0
745,260.0,367.0,1.0
746,158.0,36.0,5.0
747,385.0,65.0,6.0
748,349.0,271.0,4.0
749,413.0,345.0,1.0
750,470.0,177.0,3.0
751,281.0,162.0,1.0
752,67.0,223.0,1.0
753,293.0,393.0,1.0
754,474.0,25.0,1.0
755,19.0,31.0,3.0
756,303.0,240.0,1.0
757,189.0,269.0,1.0
758,47.0,159.0,1.0
759,157.0,155.0,4.0
760,299.0,51.0,6.0
761,94.0,457.0,1.0
763,91.0,131.0,1.0
764,251.0,118.0,3.0
765,328.0,432.0,3.0
767,458.0,123.0,3.0
768,364.0,201.0,3.0
770,224.0,12.0,1.0
771,269.0,110.0,4.0
772,90.0,151.0,1.0
773,165.0,209.0,3.0
774,85.0,161.0,1.0
775,154.0,263.0,6.0
777,62.0,190.0,1.0
778,16.0,189.0,1.0
779,111.0,449.0,6.0
780,300.0,349.0,1.0
781,306.0,305.0,6.0
782,262.0,403.0,1.0
783,263.0,47.0,1.0
784,335.0,160.0,1.0
785,159.0,83.0,1.0
786,172.0,81.0,6.0
787,154.0,412.0,1.0
788,186.0,182.0,1.0
789,120.0,164.0,1.0
791,29.0,73.0,1.0
793,415.0,69.0,3.0
794,18.0,363.0,1.0
795,273.0,172.0,1.0
796,315.0,59.0,4.0
797,495.0,56.0,1.0
798,36.0,64.0,6.0
799,191.0,395.0,1.0
800,31.0,416.0,1.0
801,38.0,407.0,1.0
802,259.0,85.0,6.0
803,278.0,415.0,1.0
804,345.0,446.0,1.0
805,16.0,72.0,1.0
806,415.0,181.0,1.0
807,70.0,454.0,1.0
808,290.0,103.0,6.0
809,160.0,370.0,6.0
810,163.0,58.0,6.0
811,317.0,484.0,1.0
812,24.0,107.0,6.0
813,451.0,44.0,1.0
814,115.0,226.0,1.0
815,248.0,454.0,1.0
816,302.0,135.0,1.0
817,198.0,438.0,1.0
818,383.0,233.0,1.0
819,394.0,99.0,4.0
820,60.0,379.0,1.0
821,248.0,138.0,1.0
822,238.0,92.0,6.0
823,359.0,347.0,1.0
824,271.0,194.0,1.0
825,280.0,59.0,1.0
826,278.0,293.0,1.0
827,272.0,424.0,1.0
828,127.0,112.0,4.0
829,489.0,169.0,3.0
830,16.0,384.0,1.0
831,495.0,208.0,1.0
832,435.0,63.0,3.0
833,213.0,366.0,4.0
834,165.0,445.0,3.0
835,338.0,304.0,4.0
836,323.0,384.0,1.0
