Atom_Index,Y_Position_px,X_Position_px,Defect_Class
425,197.0,189.0,6.0
426,195.0,223.0,6.0
427,716.0,748.0,6.0
428,517.0,535.0,1.0
429,895.0,261.0,6.0
431,876.0,543.0,6.0
433,718.0,659.0,4.0
435,579.0,761.0,3.0
436,56.0,237.0,1.0
437,554.0,906.0,3.0
438,974.0,105.0,6.0
439,410.0,863.0,4.0
440,768.0,402.0,1.0
441,821.0,887.0,1.0
442,392.0,107.0,6.0
443,632.0,679.0,1.0
444,164.0,826.0,3.0
445,284.0,777.0,3.0
446,351.0,121.0,6.0
447,510.0,618.0,1.0
448,996.0,609.0,1.0
449,1000.0,875.0,4.0
450,749.0,431.0,1.0
451,251.0,681.0,6.0
452,800.0,168.0,6.0
453,838.0,506.0,6.0
455,814.0,662.0,1.0
456,629.0,111.0,1.0
457,571.0,688.0,3.0
458,296.0,25.0,6.0
459,968.0,851.0,6.0
460,829.0,191.0,6.0
461,477.0,350.0,6.0
462,507.0,335.0,4.0
463,350.0,929.0,1.0
464,716.0,279.0,5.0
466,106.0,522.0,1.0
467,321.0,880.0,6.0
468,981.0,543.0,6.0
469,115.0,363.0,5.0
470,926.0,202.0,1.0
471,77.0,379.0,5.0
472,77.0,921.0,1.0
473,54.0,967.0,1.0
474,186.0,722.0,6.0
475,252.0,388.0,1.0
476,472.0,840.0,1.0
477,187.0,409.0,1.0
478,743.0,23.0,6.0
479,832.0,286.0,1.0
480,891.0,929.0,1.0
481,105.0,645.0,1.0
482,997.0,247.0,4.0
483,161.0,947.0,1.0
484,622.0,233.0,4.0
485,409.0,227.0,1.0
486,727.0,209.0,6.0
487,516.0,91.0,6.0
488,550.0,580.0,6.0
489,678.0,462.0,3.0
490,608.0,785.0,4.0
491,435.0,999.0,1.0
492,405.0,308.0,3.0
493,902.0,605.0,3.0
494,544.0,778.0,3.0
495,632.0,72.0,6.0
496,662.0,173.0,3.0
497,801.0,512.0,6.0
498,616.0,273.0,6.0
499,50.0,277.0,3.0
500,589.0,218.0,3.0
501,284.0,860.0,3.0
502,106.0,604.0,1.0
503,965.0,817.0,3.0
504,713.0,941.0,1.0
505,322.0,976.0,1.0
506,448.0,838.0,3.0
507,474.0,981.0,1.0
508,544.0,818.0,6.0
509,419.0,148.0,4.0
511,744.0,298.0,4.0
512,284.0,307.0,1.0
513,514.0,574.0,6.0
514,544.0,356.0,4.0
515,157.0,990.0,3.0
516,258.0,347.0,1.0
517,911.0,400.0,3.0
518,681.0,748.0,1.0
519,966.0,893.0,1.0
520,91.0,901.0,3.0
521,435.0,654.0,4.0
522,762.0,189.0,6.0
524,243.0,193.0,1.0
525,968.0,735.0,3.0
526,931.0,161.0,3.0
527,89.0,260.0,1.0
528,721.0,621.0,6.0
529,198.0,886.0,3.0
530,153.0,349.0,6.0
531,512.0,761.0,6.0
532,319.0,759.0,4.0
533,298.0,619.0,3.0
534,717.0,830.0,6.0
535,984.0,74.0,6.0
536,960.0,264.0,3.0
537,893.0,184.0,4.0
538,645.0,654.0,1.0
540,644.0,806.0,4.0
541,459.0,100.0,6.0
542,484.0,382.0,6.0
543,886.0,295.0,3.0
544,576.0,475.0,4.0
545,554.0,198.0,1.0
546,489.0,504.0,6.0
547,545.0,857.0,4.0
549,157.0,97.0,3.0
550,134.0,844.0,3.0
551,411.0,819.0,4.0
552,950.0,243.0,1.0
553,84.0,93.0,1.0
554,613.0,743.0,1.0
555,225.0,324.0,3.0
556,575.0,839.0,3.0
557,70.0,320.0,1.0
558,374.0,714.0,6.0
559,123.0,285.0,1.0
560,738.0,233.0,1.0
561,506.0,659.0,1.0
562,58.0,852.0,6.0
563,351.0,407.0,1.0
564,210.0,590.0,3.0
565,847.0,180.0,1.0
566,292.0,73.0,6.0
567,232.0,992.0,3.0
568,328.0,87.0,3.0
569,96.0,582.0,1.0
570,290.0,994.0,6.0
571,54.0,643.0,1.0
572,883.0,750.0,1.0
573,396.0,204.0,1.0
574,450.0,40.0,1.0
575,224.0,655.0,6.0
576,577.0,648.0,3.0
577,326.0,935.0,3.0
578,881.0,336.0,1.0
579,539.0,215.0,1.0
581,791.0,244.0,6.0
582,90.0,944.0,1.0
583,336.0,424.0,4.0
584,700.0,726.0,1.0
585,300.0,259.0,6.0
586,411.0,903.0,4.0
587,67.0,622.0,1.0
588,587.0,929.0,1.0
590,190.0,753.0,6.0
591,698.0,194.0,6.0
592,340.0,695.0,3.0
593,706.0,33.0,5.0
594,655.0,687.0,1.0
595,407.0,775.0,1.0
596,475.0,635.0,1.0
597,607.0,493.0,6.0
598,368.0,603.0,6.0
599,810.0,91.0,3.0
600,877.0,376.0,1.0
601,639.0,41.0,6.0
602,319.0,841.0,6.0
603,271.0,192.0,3.0
604,463.0,958.0,1.0
605,999.0,800.0,3.0
606,973.0,610.0,1.0
607,867.0,456.0,6.0
610,965.0,777.0,1.0
611,663.0,133.0,1.0
612,369.0,342.0,6.0
613,210.0,549.0,1.0
614,199.0,259.0,6.0
615,908.0,481.0,4.0
616,515.0,923.0,4.0
617,933.0,830.0,4.0
618,732.0,173.0,3.0
619,360.0,999.0,3.0
620,572.0,990.0,1.0
621,914.0,183.0,1.0
622,146.0,459.0,1.0
623,747.0,963.0,1.0
624,774.0,111.0,3.0
625,329.0,355.0,1.0
626,483.0,419.0,3.0
627,814.0,478.0,6.0
628,188.0,336.0,6.0
629,349.0,778.0,5.0
630,134.0,775.0,6.0
631,126.0,925.0,1.0
632,970.0,144.0,1.0
