Atom_Index,Y_Position_px,X_Position_px,Distance_NN1_px,Distance_NN2_px,Distance_NN3_px,Mean_Distance_px,Mean_Distance_pm,Angle_to_NN2_deg,Angle_to_NN3_deg,Mean_Intensity
212,496.00,477.00,11.0000,11.4018,12.0830,11.4949,179.61,127.87,114.44,5.3983
213,163.00,351.00,12.7279,13.0000,18.6011,14.7763,230.88,112.38,98.75,5.4354
214,498.00,457.00,10.0499,11.4018,12.5300,11.3272,176.99,122.16,124.32,5.5937
215,323.00,231.00,11.1803,12.1655,13.0384,12.1281,189.50,126.03,120.96,6.1076
216,359.00,416.00,9.2195,10.8167,12.5300,10.8554,169.62,83.09,168.01,5.9554
217,453.00,23.00,10.8167,11.7047,13.0384,11.8533,185.21,126.33,119.29,5.8917
218,455.00,143.00,12.1655,18.0278,20.2237,16.8057,262.59,155.77,90.93,4.8087
219,507.00,314.00,10.8167,12.6491,19.6977,14.3878,224.81,127.88,32.35,5.5599
220,418.00,337.00,9.4340,10.1980,11.1803,10.2708,160.48,110.70,158.30,6.3665
221,482.00,405.00,10.8167,11.7047,12.0416,11.5210,180.02,126.33,118.93,5.4703
222,252.00,486.00,12.0830,12.1655,12.8062,12.3516,192.99,123.91,116.90,5.8191
223,267.00,7.00,10.8167,11.0454,18.4391,13.4337,209.90,128.88,136.22,4.8161
224,354.00,22.00,15.5563,17.0000,17.8885,16.8150,262.73,135.00,71.57,5.7297
225,355.00,100.00,11.1803,11.4018,12.8062,11.7961,184.31,115.56,118.35,6.0784
226,478.00,485.00,11.0454,11.4018,12.5300,11.6590,182.17,122.68,123.80,5.3497
227,479.00,374.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,5.8203
228,476.00,5.00,11.6619,13.0384,18.6011,14.4338,225.53,116.57,84.71,5.0829
229,129.00,324.00,11.4018,11.6619,13.1529,12.0722,188.63,133.78,114.00,4.9987
230,71.00,349.00,11.1803,12.2066,13.4536,12.2802,191.88,135.30,121.68,5.3894
231,60.00,255.00,10.0499,11.0454,12.5300,11.2084,175.13,89.48,34.32,6.6651
232,432.00,371.00,11.0454,11.3137,13.0000,11.7864,184.16,140.19,107.43,5.8598
233,480.00,444.00,11.1803,12.1655,12.2066,11.8508,185.17,126.03,118.44,5.5983
234,444.00,442.00,11.1803,12.0000,12.2066,11.7956,184.31,116.57,118.44,5.2075
235,376.00,243.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,6.0925
236,359.00,379.00,11.7047,12.7279,18.2483,14.2270,222.30,115.02,150.55,5.8344
237,177.00,498.00,11.4018,12.0416,13.0000,12.1478,189.81,123.11,119.51,5.6540
238,366.00,71.00,10.0000,12.1655,13.0000,11.7218,183.15,133.67,126.87,5.2588
239,261.00,281.00,12.6491,12.7279,14.0000,13.1257,205.09,116.57,108.43,5.6880
240,124.00,503.00,11.0454,11.7047,18.7883,13.8461,216.35,115.18,30.40,5.8614
241,378.00,472.00,11.3137,13.1529,14.0000,12.8222,200.35,126.25,135.00,5.6052
242,199.00,336.00,11.4018,13.0384,18.6011,14.3471,224.17,109.65,141.51,4.9932
243,501.00,396.00,12.0830,12.2066,20.2485,14.8460,231.97,120.56,32.65,5.6243
244,347.00,78.00,11.3137,13.0000,13.0384,12.4507,194.54,112.38,130.60,5.3683
245,460.00,473.00,11.6619,12.0416,12.5300,12.0778,188.72,116.20,120.43,5.6412
246,204.00,317.00,11.3137,13.0000,13.3417,12.5518,196.12,135.00,122.01,4.9052
247,289.00,470.00,11.0000,12.0416,13.3417,12.1278,189.50,138.37,102.99,5.5871
248,142.00,326.00,11.4018,11.4018,13.1529,11.9855,187.27,126.87,114.00,5.6603
249,324.00,107.00,12.0416,12.3693,19.1050,14.5053,226.65,108.80,91.25,5.1886
250,148.00,285.00,10.6301,12.6491,13.0384,12.1059,189.15,120.38,126.79,5.4356
251,439.00,432.00,11.1803,12.0000,12.2066,11.7956,184.31,116.57,118.44,5.3454
252,355.00,499.00,11.1803,11.3137,13.0000,11.8313,184.86,124.70,122.92,5.3946
253,334.00,375.00,13.0384,13.0384,14.1421,13.4063,209.47,180.00,77.47,6.4496
254,446.00,422.00,12.2066,12.5300,13.0384,12.5916,196.74,116.40,120.59,5.2393
255,351.00,325.00,12.0416,12.0830,12.8062,12.3103,192.35,119.21,136.58,5.2047
256,132.00,304.00,9.8489,10.8167,13.1529,11.2728,176.14,122.35,122.71,4.9373
257,461.00,235.00,11.1803,12.1655,18.2483,13.8647,216.64,107.10,72.90,5.2531
258,428.00,411.00,12.0000,13.4536,13.6015,13.0184,203.41,131.99,126.03,5.6197
259,33.00,504.00,12.0416,12.0830,21.0238,15.0495,235.15,119.21,30.11,6.2209
260,196.00,489.00,11.4018,12.1655,12.2066,11.9246,186.32,114.72,129.75,5.6693
261,206.00,376.00,11.7047,12.1655,12.2066,12.0256,187.90,119.45,125.02,6.4919
262,196.00,325.00,11.3137,11.4018,12.1655,11.6270,181.67,119.74,125.54,5.2307
263,213.00,502.00,11.0454,12.0830,19.9249,14.3511,224.24,119.64,157.28,6.2266
264,180.00,342.00,9.4868,18.4391,19.2354,15.7204,245.63,30.96,99.46,4.7365
265,149.00,317.00,11.1803,11.4018,11.7047,11.4289,178.58,117.57,120.29,5.4406
266,350.00,487.00,12.0416,12.0416,13.0000,12.3611,193.14,143.13,107.86,5.7760
267,390.00,311.00,11.4018,12.3693,14.1421,12.6377,197.46,128.09,119.74,5.1425
268,244.00,496.00,10.7703,12.1655,12.8062,11.9140,186.16,121.26,119.54,5.8160
269,293.00,40.00,12.1655,12.2066,12.5300,12.3007,192.20,115.53,128.07,5.8769
270,4.00,460.00,10.0000,12.0416,19.2094,13.7503,214.85,94.76,38.66,5.9740
271,388.00,24.00,10.7703,11.7047,14.4222,12.2991,192.17,88.18,168.11,5.2739
272,408.00,497.00,10.8167,13.6015,17.0880,13.8354,216.18,163.41,144.25,5.5121
273,172.00,290.00,12.0416,12.3693,13.0000,12.4703,194.85,124.33,131.63,5.5519
274,406.00,471.00,12.7279,14.0357,14.3178,13.6938,213.97,139.09,110.22,5.4038
275,223.00,33.00,11.1803,11.4018,13.0384,11.8735,185.52,131.82,120.96,5.7624
276,475.00,268.00,11.6619,12.0830,12.1655,11.9702,187.03,124.59,111.50,5.6294
277,507.00,108.00,11.0454,11.1803,19.6977,13.9745,218.35,105.50,29.16,4.9640
278,218.00,284.00,12.0830,12.1655,12.8062,12.3516,192.99,123.91,116.90,5.2315
279,206.00,282.00,11.4018,11.7047,12.1655,11.7573,183.71,122.14,118.41,5.4895
280,461.00,362.00,12.0416,12.0416,12.5300,12.2044,190.69,126.87,123.37,5.9403
281,446.00,329.00,11.6619,12.0830,13.0384,12.2611,191.58,124.59,116.57,6.0336
282,230.00,316.00,13.0384,15.2971,17.0294,15.1216,236.28,96.91,135.36,4.9175
283,312.00,32.00,10.2956,12.1655,12.2066,11.5559,180.56,128.52,115.95,6.1189
284,202.00,271.00,11.7047,12.8062,13.1529,12.5546,196.17,121.36,118.73,5.3597
285,107.00,489.00,11.7047,13.0384,13.3417,12.6949,198.36,127.55,122.98,5.8008
286,336.00,108.00,12.0416,12.0830,12.8062,12.3103,192.35,119.21,123.90,5.4580
287,380.00,437.00,11.4018,12.1655,12.6491,12.0721,188.63,118.41,123.69,5.4428
