Atom_Index,Y_Position_px,X_Position_px,Defect_Class
701,1010.0,549.0,1.0
702,434.0,723.0,1.0
703,407.0,895.0,1.0
704,830.0,955.0,1.0
705,327.0,720.0,1.0
706,507.0,355.0,1.0
707,946.0,372.0,1.0
708,250.0,54.0,1.0
709,362.0,741.0,1.0
710,212.0,543.0,1.0
711,387.0,905.0,1.0
712,655.0,591.0,1.0
713,857.0,25.0,1.0
714,117.0,631.0,1.0
715,640.0,968.0,1.0
716,739.0,373.0,5.0
717,271.0,415.0,1.0
718,436.0,291.0,1.0
719,63.0,204.0,1.0
720,732.0,767.0,1.0
721,966.0,751.0,1.0
722,775.0,759.0,1.0
723,490.0,655.0,1.0
725,613.0,283.0,1.0
726,691.0,148.0,1.0
727,875.0,36.0,1.0
728,299.0,912.0,1.0
729,163.0,411.0,1.0
730,488.0,365.0,1.0
731,165.0,723.0,1.0
732,243.0,364.0,1.0
733,580.0,985.0,1.0
734,172.0,190.0,1.0
737,71.0,476.0,1.0
738,285.0,507.0,1.0
739,723.0,232.0,1.0
740,616.0,652.0,1.0
741,799.0,505.0,1.0
742,169.0,998.0,1.0
743,925.0,199.0,1.0
744,976.0,639.0,3.0
745,448.0,15.0,1.0
746,286.0,820.0,1.0
747,299.0,166.0,1.0
748,963.0,50.0,1.0
749,466.0,26.0,1.0
750,821.0,402.0,1.0
751,221.0,323.0,1.0
752,160.0,492.0,1.0
753,133.0,662.0,1.0
754,57.0,757.0,1.0
755,731.0,201.0,1.0
756,823.0,763.0,1.0
757,657.0,476.0,1.0
758,838.0,814.0,1.0
759,196.0,492.0,1.0
760,177.0,220.0,3.0
761,771.0,610.0,3.0
762,383.0,1008.0,1.0
763,881.0,1009.0,1.0
764,748.0,819.0,1.0
765,202.0,331.0,1.0
766,281.0,901.0,1.0
767,27.0,203.0,1.0
768,75.0,768.0,1.0
769,686.0,724.0,1.0
770,192.0,120.0,1.0
772,55.0,798.0,1.0
774,458.0,929.0,1.0
775,848.0,703.0,1.0
776,280.0,325.0,3.0
777,1008.0,744.0,1.0
778,610.0,771.0,1.0
779,289.0,559.0,1.0
780,541.0,377.0,1.0
781,780.0,880.0,1.0
782,798.0,176.0,1.0
783,918.0,655.0,1.0
784,874.0,55.0,1.0
785,85.0,265.0,3.0
786,223.0,635.0,1.0
787,604.0,873.0,1.0
788,949.0,720.0,1.0
789,910.0,615.0,3.0
790,253.0,103.0,1.0
791,134.0,398.0,1.0
792,879.0,248.0,1.0
793,55.0,425.0,1.0
794,598.0,640.0,1.0
795,432.0,764.0,1.0
796,305.0,588.0,1.0
797,730.0,961.0,1.0
798,873.0,817.0,1.0
799,900.0,310.0,1.0
800,880.0,674.0,1.0
801,957.0,933.0,1.0
802,495.0,314.0,1.0
803,747.0,860.0,1.0
804,196.0,805.0,1.0
805,375.0,49.0,1.0
806,590.0,24.0,1.0
807,274.0,779.0,4.0
808,678.0,775.0,1.0
809,893.0,27.0,1.0
810,678.0,795.0,1.0
811,826.0,54.0,1.0
812,399.0,702.0,1.0
814,964.0,793.0,1.0
815,456.0,969.0,1.0
816,542.0,799.0,1.0
817,329.0,28.0,1.0
818,37.0,93.0,1.0
819,447.0,224.0,3.0
820,248.0,525.0,1.0
821,839.0,35.0,1.0
822,599.0,976.0,1.0
823,125.0,489.0,1.0
824,837.0,74.0,1.0
825,285.0,840.0,1.0
826,160.0,824.0,1.0
827,130.0,328.0,1.0
829,310.0,487.0,1.0
830,440.0,693.0,3.0
831,72.0,457.0,1.0
832,74.0,788.0,1.0
833,701.0,837.0,1.0
834,830.0,350.0,6.0
835,642.0,444.0,1.0
837,230.0,868.0,1.0
838,483.0,797.0,1.0
839,562.0,327.0,1.0
840,362.0,69.0,1.0
841,150.0,449.0,3.0
842,544.0,449.0,1.0
843,416.0,62.0,1.0
844,139.0,539.0,1.0
845,450.0,403.0,1.0
846,343.0,549.0,1.0
847,467.0,765.0,1.0
848,819.0,83.0,1.0
849,683.0,309.0,1.0
850,854.0,85.0,1.0
851,523.0,387.0,1.0
853,72.0,436.0,1.0
854,968.0,427.0,6.0
855,795.0,569.0,1.0
856,797.0,195.0,1.0
857,428.0,825.0,1.0
858,538.0,159.0,1.0
859,83.0,174.0,1.0
860,810.0,1006.0,1.0
861,929.0,790.0,1.0
862,933.0,688.0,1.0
863,632.0,998.0,1.0
864,482.0,226.0,1.0
865,151.0,430.0,3.0
866,464.0,235.0,3.0
867,46.0,363.0,1.0
868,73.0,415.0,1.0
869,659.0,87.0,1.0
870,766.0,204.0,3.0
871,268.0,829.0,1.0
872,567.0,170.0,1.0
873,328.0,700.0,1.0
874,903.0,248.0,3.0
